id,name,origin,teaType,ingredients,flavorProfile,bitterness,sweetness,floralNotes,spiceLevel,aroma,caffeine,calories,preparationTime,steepTemperature,waterRatio,healthBenefits,moodTags,season,price,rating,reviewsCount,description,foodPairings,imageUrl
TEA-IN-0830,Moringa & Lemongrass Detox Flush Lot #147,Kerala (Western Ghats),Ayurvedic Tisane,"Organic Tulsi (Holy Basil), Ashwagandha Root, Wild Himalayan Turmeric, Brahmi Leaves, Licorice (Mulethi), Fennel Seeds (Saunf), Lemongrass",Warm Ginger; Cooling; Botanical,2.0,4.2,5.9,2.7,8.2,0,4,6,99,2.5g per 200ml (or 1:1 milk-water for Chai),Cortisol / Stress Reduction; Joint & Anti-inflammatory,Soothing; Meditative,First Flush Spring,394.0,4.52,195,"An exquisite handcrafted ayurvedic tisane harvest from the famed terroirs of Kerala (Western Ghats). Imbued with prominent sensory notes of Warm Ginger, Cooling, Botanical, this blend exhibits an aroma rating of 8.2/10. Specially curated for soothing, meditative rituals, it offers potent cortisol / stress reduction, joint & anti-inflammatory.",Dhokla with Green Chilies; Poha with Roasted Peanuts,https://images.unsplash.com/photo-1597481499750-3e6b22637e12?auto=format&fit=crop&w=800&q=80
TEA-IN-0831,Himalayan Cedar Scented Kangra '26,Himachal Pradesh (Dharamshala),Kangra Valley,100% Certified GI Tagged Kangra Valley Whole Leaf Tea,Roasted Corn; Sweet Vegetal; Nutty,1.5,6.9,8.1,1.4,8.7,43,2,3,81,2.5g per 200ml (or 1:1 milk-water for Chai),High Polyphenols; Metabolic Balance; Antioxidant Shield,Calm; Refreshed; Meditative; Uplifted,All Season,1056.0,4.47,139,"An exquisite handcrafted kangra valley harvest from the famed terroirs of Himachal Pradesh (Dharamshala). Imbued with prominent sensory notes of Roasted Corn, Sweet Vegetal, Nutty, this blend exhibits an aroma rating of 8.7/10. Specially curated for calm, refreshed rituals, it offers potent high polyphenols, metabolic balance.",Kolkata Style Kathi Rolls; Traditional Osmania Butter Biscuits; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0832,Sikkim Royal Orthodox Muscatel,Sikkim (Ravangla Highlands),Sikkim Temi,100% Organic Single Estate Temi Leaves,Honeyed Wood; Peach; Caramel; Muscatel; Gentle Spice,2.0,8.2,8.5,2.2,8.8,44,4,3,90,2.5g per 200ml (or 1:1 milk-water for Chai),L-Theanine Serenity; Skin Vitality,Focused; Serene,All Season,1382.0,4.43,353,"An exquisite handcrafted sikkim temi harvest from the famed terroirs of Sikkim (Ravangla Highlands). Imbued with prominent sensory notes of Honeyed Wood, Peach, Caramel, this blend exhibits an aroma rating of 8.8/10. Specially curated for focused, serene rituals, it offers potent l-theanine serenity, skin vitality.",Gulab Jamun with Rosewater Syrup; Kashmiri Girda Flatbread with Butter,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0833,Misty Mountain Bio-Dynamic First Flush Lot #169 '24,Darjeeling (Jungpana),Darjeeling,100% Hand-Picked Camellia Sinensis Single Estate Darjeeling Leaves,Honeysuckle; Floral; Green Apple,3.9,6.9,9.8,1.2,9.0,33,3,3,84,2.5g per 200ml (or 1:1 milk-water for Chai),Mental Clarity; Cellular Protection; Gentle Vitality; Heart Wellness,Uplifted; Focused,First Flush Spring,892.0,4.46,180,"An exquisite handcrafted darjeeling harvest from the famed terroirs of Darjeeling (Jungpana). Imbued with prominent sensory notes of Honeysuckle, Floral, Green Apple, this blend exhibits an aroma rating of 9.0/10. Specially curated for uplifted, focused rituals, it offers potent mental clarity, cellular protection.",Poha with Roasted Peanuts; Spicy Bhakarwadi & Mathri,https://images.unsplash.com/photo-1594631252845-29fc4cc8cde9?auto=format&fit=crop&w=800&q=80
TEA-IN-0834,Golden Tips Extra Special Orthodox Lot #203 '25,Assam (Upper Brahmaputra Valley),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Caramel; Woody; Malty; Dark Cocoa; Molasses,5.0,3.6,3.3,3.2,9.1,55,5,4,96,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Power; Cardiovascular Support; Immune Strength,Energetic; Motivated,Second Flush Summer,306.0,4.85,165,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Upper Brahmaputra Valley). Imbued with prominent sensory notes of Caramel, Woody, Malty, this blend exhibits an aroma rating of 9.1/10. Specially curated for energetic, motivated rituals, it offers potent digestive power, cardiovascular support.",Spicy Bhakarwadi & Mathri; Crisp Onion & Paneer Pakoras,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0835,Rose Petal & Green Cardamom Sweet Chai '26,Rajasthan Royal Palace,Masala Chai,"Assam CTC Black Tea, Green Cardamom Pods, Crushed Dry Ginger, Ceylon Cinnamon, Cloves, Black Pepper, Star Anise, Saffron",Cardamom (Elaichi); Cinnamon (Dalchini); Sweet Heat; Clove (Laung); Spicy,5.1,8.0,2.4,8.3,9.8,44,35,4,100,2.5g per 200ml (or 1:1 milk-water for Chai),Cold & Cough Relief; Digestive Comfort; Immunity Shield; Instant Warming,Refreshed; Energetic; Uplifted,First Flush Spring,268.0,4.95,143,"An exquisite handcrafted masala chai harvest from the famed terroirs of Rajasthan Royal Palace. Imbued with prominent sensory notes of Cardamom (Elaichi), Cinnamon (Dalchini), Sweet Heat, this blend exhibits an aroma rating of 9.8/10. Specially curated for refreshed, energetic rituals, it offers potent cold & cough relief, digestive comfort.",Dhokla with Green Chilies; Poha with Roasted Peanuts; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
TEA-IN-0836,Pink Salted Noon Chai (Sheer Chai),Kashmir (Gulmarg Hills),Kashmir Kahwa,"Kashmiri Green Tea Leaves, Pampore Pure Saffron Strands, Green Cardamom, Cinnamon, Crushed Almond Slivers, Dried Rose Petals",Delicate Green; Cardamom; Nutty; Saffron (Kesar),2.9,7.3,6.6,5.5,9.3,18,3,3,84,2.5g per 200ml (or 1:1 milk-water for Chai),Calming Warmth; Digestive Fire; Stress Relief; Skin Glow & Radiance,Relaxed; Meditative; Cozy,Winter Warmth,1542.0,4.48,117,"An exquisite handcrafted kashmir kahwa harvest from the famed terroirs of Kashmir (Gulmarg Hills). Imbued with prominent sensory notes of Delicate Green, Cardamom, Nutty, this blend exhibits an aroma rating of 9.3/10. Specially curated for relaxed, meditative rituals, it offers potent calming warmth, digestive fire.",Poha with Roasted Peanuts; Spicy Bhakarwadi & Mathri; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0837,Emerald Dew Nilgiri Green Lot #364,Nilgiri (Coonoor),Nilgiri,100% High-Elevation Nilgiri Camellia Sinensis,Crisp Fruit; Floral; Sweet Melon; Light Malt,1.9,8.3,8.2,1.3,9.4,40,0,4,90,2.5g per 200ml (or 1:1 milk-water for Chai),Weight Balance; Daily Refreshment; Gentle Alertness,Calm; Refreshed; Focused,Winter Warmth,1298.0,4.41,408,"An exquisite handcrafted nilgiri harvest from the famed terroirs of Nilgiri (Coonoor). Imbued with prominent sensory notes of Crisp Fruit, Floral, Sweet Melon, this blend exhibits an aroma rating of 9.4/10. Specially curated for calm, refreshed rituals, it offers potent weight balance, daily refreshment.",Crisp Hot Samosas with Mint & Tamarind Chutney; Crisp Onion & Paneer Pakoras; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0838,Moringa & Lemongrass Detox Flush Lot #987,Uttarakhand Sacred Valleys,Ayurvedic Tisane,"Organic Tulsi (Holy Basil), Ashwagandha Root, Wild Himalayan Turmeric, Brahmi Leaves, Licorice (Mulethi), Fennel Seeds (Saunf), Lemongrass",Warm Ginger; Herbal; Tulsi Mint; Botanical,1.9,7.2,6.4,5.8,8.1,0,4,5,98,2.5g per 200ml (or 1:1 milk-water for Chai),Joint & Anti-inflammatory; Deep Restful Sleep,Soothing; Relaxed,Autumnal Harvest,437.0,4.49,165,"An exquisite handcrafted ayurvedic tisane harvest from the famed terroirs of Uttarakhand Sacred Valleys. Imbued with prominent sensory notes of Warm Ginger, Herbal, Tulsi Mint, this blend exhibits an aroma rating of 8.1/10. Specially curated for soothing, relaxed rituals, it offers potent joint & anti-inflammatory, deep restful sleep.",Poha with Roasted Peanuts; Shrewsbury Butter Biscuits; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0839,Wild Herb Infused Kangra Tea Lot #545,Himachal Pradesh (Dharamshala),Kangra Valley,100% Certified GI Tagged Kangra Valley Whole Leaf Tea,Floral; Sweet Vegetal; Pine Mist; Nutty; Mellow Green,2.5,7.0,5.9,0.5,8.4,34,5,2,81,2.5g per 200ml (or 1:1 milk-water for Chai),High Polyphenols; Antioxidant Shield,Refreshed; Uplifted,Autumnal Harvest,1105.0,4.58,392,"An exquisite handcrafted kangra valley harvest from the famed terroirs of Himachal Pradesh (Dharamshala). Imbued with prominent sensory notes of Floral, Sweet Vegetal, Pine Mist, this blend exhibits an aroma rating of 8.4/10. Specially curated for refreshed, uplifted rituals, it offers potent high polyphenols, antioxidant shield.",Crisp Onion & Paneer Pakoras; Kolkata Style Kathi Rolls; Spicy Bhakarwadi & Mathri,https://images.unsplash.com/photo-1563822249548-9a72b6353cd1?auto=format&fit=crop&w=800&q=80
TEA-IN-0840,Temi Estate 100% Organic First Flush '25,Sikkim (Ravangla Highlands),Sikkim Temi,100% Organic Single Estate Temi Leaves,Muscatel; Honeyed Wood; Peach; Caramel,3.4,7.7,7.5,2.3,8.4,47,5,3,86,2.5g per 200ml (or 1:1 milk-water for Chai),Cardiovascular Support; Pure Organic Nutrition; L-Theanine Serenity; Skin Vitality,Refreshed; Serene; Calm,First Flush Spring,1031.0,4.51,89,"An exquisite handcrafted sikkim temi harvest from the famed terroirs of Sikkim (Ravangla Highlands). Imbued with prominent sensory notes of Muscatel, Honeyed Wood, Peach, this blend exhibits an aroma rating of 8.4/10. Specially curated for refreshed, serene rituals, it offers potent cardiovascular support, pure organic nutrition.",Dhokla with Green Chilies; Kashmiri Girda Flatbread with Butter; Spicy Bhakarwadi & Mathri,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0841,Silver Needle White Darjeeling Lot #174,Darjeeling (Singbulli),Darjeeling,100% Hand-Picked Camellia Sinensis Single Estate Darjeeling Leaves,Honey; Honeysuckle; Apricot; Pine Wood; Green Apple,3.3,7.4,9.7,1.7,8.2,53,1,4,80,2.5g per 200ml (or 1:1 milk-water for Chai),High Antioxidants; Cellular Protection; Gentle Vitality; Heart Wellness,Refreshed; Uplifted; Meditative; Focused,Winter Warmth,2156.0,4.76,120,"An exquisite handcrafted darjeeling harvest from the famed terroirs of Darjeeling (Singbulli). Imbued with prominent sensory notes of Honey, Honeysuckle, Apricot, this blend exhibits an aroma rating of 8.2/10. Specially curated for refreshed, uplifted rituals, it offers potent high antioxidants, cellular protection.",Kashmiri Girda Flatbread with Butter; Spicy Bhakarwadi & Mathri,https://images.unsplash.com/photo-1594631252845-29fc4cc8cde9?auto=format&fit=crop&w=800&q=80
TEA-IN-0842,Assam Tippy Golden Flowery Orange Pekoe '24,Assam (Dibrugarh),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Dark Cocoa; Bold Body; Woody; Honey,4.1,3.3,3.3,2.8,8.4,71,0,4,95,2.5g per 200ml (or 1:1 milk-water for Chai),Metabolic Fire; Digestive Power; Immune Strength,Focused; Motivated,First Flush Spring,972.0,4.45,175,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Dibrugarh). Imbued with prominent sensory notes of Dark Cocoa, Bold Body, Woody, this blend exhibits an aroma rating of 8.4/10. Specially curated for focused, motivated rituals, it offers potent metabolic fire, digestive power.",Spicy Bhakarwadi & Mathri; Crisp Hot Samosas with Mint & Tamarind Chutney; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1514733670139-4d87a1941d55?auto=format&fit=crop&w=800&q=80
TEA-IN-0843,Rose Petal & Green Cardamom Sweet Chai Lot #365,Mumbai Heritage,Masala Chai,"Assam CTC Black Tea, Green Cardamom Pods, Crushed Dry Ginger, Ceylon Cinnamon, Cloves, Black Pepper, Star Anise, Saffron",Cinnamon (Dalchini); Sweet Heat; Spicy; Peppery,5.3,5.7,3.2,8.1,9.1,42,24,4,96,2.5g per 200ml (or 1:1 milk-water for Chai),Cold & Cough Relief; Immunity Shield; Instant Warming,Energetic; Uplifted,Autumnal Harvest,344.0,4.58,89,"An exquisite handcrafted masala chai harvest from the famed terroirs of Mumbai Heritage. Imbued with prominent sensory notes of Cinnamon (Dalchini), Sweet Heat, Spicy, this blend exhibits an aroma rating of 9.1/10. Specially curated for energetic, uplifted rituals, it offers potent cold & cough relief, immunity shield.",Poha with Roasted Peanuts; Gulab Jamun with Rosewater Syrup; Crisp Onion & Paneer Pakoras,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
TEA-IN-0844,Rose Petal & Kashmiri Cardamom Kahwa Lot #421 '26,Kashmir (Pampore Saffron Fields),Kashmir Kahwa,"Kashmiri Green Tea Leaves, Pampore Pure Saffron Strands, Green Cardamom, Cinnamon, Crushed Almond Slivers, Dried Rose Petals",Cardamom; Cinnamon; Delicate Green; Floral Honey,2.2,8.7,9.2,6.8,9.8,18,3,4,84,2.5g per 200ml (or 1:1 milk-water for Chai),Calming Warmth; Stress Relief; Digestive Fire; Immunity Boost,Refreshed; Calm,Autumnal Harvest,1151.0,4.68,164,"An exquisite handcrafted kashmir kahwa harvest from the famed terroirs of Kashmir (Pampore Saffron Fields). Imbued with prominent sensory notes of Cardamom, Cinnamon, Delicate Green, this blend exhibits an aroma rating of 9.8/10. Specially curated for refreshed, calm rituals, it offers potent calming warmth, stress relief.",Gulab Jamun with Rosewater Syrup; Crisp Hot Samosas with Mint & Tamarind Chutney; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0845,Emerald Dew Nilgiri Green '25,Nilgiri (Coonoor),Nilgiri,100% High-Elevation Nilgiri Camellia Sinensis,Bright Citrus; Light Malt; Plum,2.2,6.2,7.8,1.2,8.4,36,3,3,95,2.5g per 200ml (or 1:1 milk-water for Chai),Antioxidant Rich; Gentle Alertness,Calm; Creative; Refreshed; Focused,First Flush Spring,1169.0,4.79,195,"An exquisite handcrafted nilgiri harvest from the famed terroirs of Nilgiri (Coonoor). Imbued with prominent sensory notes of Bright Citrus, Light Malt, Plum, this blend exhibits an aroma rating of 8.4/10. Specially curated for calm, creative rituals, it offers potent antioxidant rich, gentle alertness.",Shrewsbury Butter Biscuits; Crisp Onion & Paneer Pakoras; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1597481499750-3e6b22637e12?auto=format&fit=crop&w=800&q=80
TEA-IN-0846,Triphala & Fennel Digestive Nectar,Uttarakhand Sacred Valleys,Ayurvedic Tisane,"Organic Tulsi (Holy Basil), Ashwagandha Root, Wild Himalayan Turmeric, Brahmi Leaves, Licorice (Mulethi), Fennel Seeds (Saunf), Lemongrass",Warm Ginger; Herbal; Woody,1.0,4.8,6.7,5.8,8.4,0,5,7,95,2.5g per 200ml (or 1:1 milk-water for Chai),Cortisol / Stress Reduction; Gut Health & Detox; Immunity Fortification; Joint & Anti-inflammatory,Calm; Soothing; Cozy,All Season,797.0,4.64,322,"An exquisite handcrafted ayurvedic tisane harvest from the famed terroirs of Uttarakhand Sacred Valleys. Imbued with prominent sensory notes of Warm Ginger, Herbal, Woody, this blend exhibits an aroma rating of 8.4/10. Specially curated for calm, soothing rituals, it offers potent cortisol / stress reduction, gut health & detox.",Dhokla with Green Chilies; Kolkata Style Kathi Rolls,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0847,Dharamshala Mountain Dew Green,Himachal Pradesh (Kangra Valley),Kangra Valley,100% Certified GI Tagged Kangra Valley Whole Leaf Tea,Mellow Green; Floral; Pine Mist; Nutty,3.2,6.8,7.6,1.2,8.9,33,0,3,79,2.5g per 200ml (or 1:1 milk-water for Chai),Antioxidant Shield; High Polyphenols; Metabolic Balance; Peaceful Focus,Calm; Uplifted; Meditative,Monsoon Special,1029.0,4.78,208,"An exquisite handcrafted kangra valley harvest from the famed terroirs of Himachal Pradesh (Kangra Valley). Imbued with prominent sensory notes of Mellow Green, Floral, Pine Mist, this blend exhibits an aroma rating of 8.9/10. Specially curated for calm, uplifted rituals, it offers potent antioxidant shield, high polyphenols.",Dhokla with Green Chilies; Shrewsbury Butter Biscuits; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1563822249548-9a72b6353cd1?auto=format&fit=crop&w=800&q=80
TEA-IN-0848,Sikkim Royal Orthodox Muscatel '24,Sikkim (Ravangla Highlands),Sikkim Temi,100% Organic Single Estate Temi Leaves,Sweet Floral; Muscatel; Honeyed Wood; Gentle Spice,2.1,6.4,7.1,1.5,9.1,41,1,4,88,2.5g per 200ml (or 1:1 milk-water for Chai),Pure Organic Nutrition; L-Theanine Serenity; Cardiovascular Support; Skin Vitality,Calm; Refreshed,First Flush Spring,1501.0,4.66,212,"An exquisite handcrafted sikkim temi harvest from the famed terroirs of Sikkim (Ravangla Highlands). Imbued with prominent sensory notes of Sweet Floral, Muscatel, Honeyed Wood, this blend exhibits an aroma rating of 9.1/10. Specially curated for calm, refreshed rituals, it offers potent pure organic nutrition, l-theanine serenity.",Crisp Onion & Paneer Pakoras; Kolkata Style Kathi Rolls,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0849,Moonlight Imperial Pluck '24,Darjeeling (Jungpana),Darjeeling,100% Hand-Picked Camellia Sinensis Single Estate Darjeeling Leaves,Muscatel; Floral; Green Apple,2.9,8.4,7.8,1.6,9.0,34,3,4,84,2.5g per 200ml (or 1:1 milk-water for Chai),Mental Clarity; High Antioxidants; Cellular Protection; Gentle Vitality,Refreshed; Focused; Meditative; Uplifted,Winter Warmth,2244.0,4.76,406,"An exquisite handcrafted darjeeling harvest from the famed terroirs of Darjeeling (Jungpana). Imbued with prominent sensory notes of Muscatel, Floral, Green Apple, this blend exhibits an aroma rating of 9.0/10. Specially curated for refreshed, focused rituals, it offers potent mental clarity, high antioxidants.",Crisp Onion & Paneer Pakoras; Kolkata Style Kathi Rolls,https://images.unsplash.com/photo-1594631252845-29fc4cc8cde9?auto=format&fit=crop&w=800&q=80
TEA-IN-0850,Robust Morning Chai Blend Lot #986,Assam (Dibrugarh),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Honey; Bold Body; Caramel; Woody; Dark Cocoa,5.1,3.7,3.9,4.3,7.2,73,0,4,97,2.5g per 200ml (or 1:1 milk-water for Chai),Metabolic Fire; Cardiovascular Support; High Sustained Energy; Immune Strength,Energetic; Focused; Cozy; Uplifted,Winter Warmth,770.0,4.78,366,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Dibrugarh). Imbued with prominent sensory notes of Honey, Bold Body, Caramel, this blend exhibits an aroma rating of 7.2/10. Specially curated for energetic, focused rituals, it offers potent metabolic fire, cardiovascular support.",Dhokla with Green Chilies; Kashmiri Girda Flatbread with Butter; Crisp Hot Samosas with Mint & Tamarind Chutney,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0851,Fiery Adrak & Kali Mirch Kadak Chai Lot #439,Delhi Old Quarter,Masala Chai,"Assam CTC Black Tea, Green Cardamom Pods, Crushed Dry Ginger, Ceylon Cinnamon, Cloves, Black Pepper, Star Anise, Saffron",Cinnamon (Dalchini); Clove (Laung); Ginger (Adrak),4.6,8.0,3.6,8.4,9.3,58,28,6,96,2.5g per 200ml (or 1:1 milk-water for Chai),Cold & Cough Relief; Digestive Comfort; Immunity Shield; Instant Warming,Refreshed; Cozy,First Flush Spring,636.0,4.97,108,"An exquisite handcrafted masala chai harvest from the famed terroirs of Delhi Old Quarter. Imbued with prominent sensory notes of Cinnamon (Dalchini), Clove (Laung), Ginger (Adrak), this blend exhibits an aroma rating of 9.3/10. Specially curated for refreshed, cozy rituals, it offers potent cold & cough relief, digestive comfort.",Spicy Bhakarwadi & Mathri; Traditional Osmania Butter Biscuits; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
